message,post_fb_url,page_name,username,page_id,page_cateogry,topadmin_country,page_description,page_created,page_likes,page_followers,created_date,created_date_edt,created_time,type,total_interaction,nb_likes,nb_comments,nb_shares,nb_love,nb_wow,nb_haha,nb_sad,nb_angry,nb_care,video_share_status,video_owner,video_post_view,video_total_view,video_total_view_crossposts,video_length,post_fb_url,,,final_link,image_text,link_text,,sponsor_id,sponsor_name,sponsor_category,Results
I was made for mugginess and mojitos.,https://www.facebook.com/100044565391952/posts/581958109966364,Cutter Martin,cuttermartinwx,100044565391952,NEWS_PERSONALITY,US,Meteorologist (NWA Seal Holder) & Live Reporter for WTOC-TV.,2013-03-26 22:41:10,20406.0,21059.0,2022-06-05 19:36:44 EDT,2022-06-05,19:36:44,Photo,451,321,38,0,53,1,36,0,0,2,,-,0,0,0,,https://www.facebook.com/100044565391952/posts/581958109966364,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEW JERSEY - Political Commentator Fernando Uribe joins #EyesOnNJ at 7PM with a new show called ""Real Talk With Fernando Uribe."" Fernando will touch upon: - Trenton has the wrong priorities - Interview with Carlos Medina, Statewide Hispanic Chamber of Commerce #HispanicChamberofCommerce #NewJerseyPolitics #RealTalk",https://www.facebook.com/312135742822752/posts/650925448943778,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4178.0,5233.0,2020-10-05 18:24:08 EDT,2020-10-05,18:24:08,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/650925448943778,,,https://www.eyesonnj.org/real-talk-with-fernando-uribe-episode-18/,,Real Talk With Fernando Uribe Episode 18,,,,,0
"HOBOKEN - The Pulse With Peter B joins the #EyesOnNJ Network. On the 2-year anniversary episode, 3 Pulse regulars from the early days are on, including one who usually is on the other end of the camera. Sports Insider Matt Waymire returns, Josh and Peter continue to keep local government/organizations accountable, and a behind the scenes discussion with Pulse cameraman/editor Greg Schultz.",https://www.facebook.com/312135742822752/posts/651595765543413,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4180.0,5235.0,2020-10-06 16:54:55 EDT,2020-10-06,16:54:55,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/651595765543413,,,https://www.eyesonnj.org/the-pulse-with-peter-b-episode-88/,,The Pulse With Peter B: Episode 88,,,,,
4x4 Mercedes Benz owner travels down Route 80 on three wheels.,https://www.facebook.com/312135742822752/posts/648657415837248,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4174.0,5230.0,2020-10-02 11:19:39 EDT,2020-10-02,11:19:39,Native Video,24,2,5,6,0,5,6,0,0,0,share,-,382,0,0,00:00:00,https://www.facebook.com/312135742822752/posts/648657415837248,,,,,Cody,,,,,
"Real Talk With Fernando Uribe Episode 19 Political Commentator, Fernando Uribe joins the #EyesOnNJ Network with his new show ""Real Talk with Fernando Uribe"" Fernando will touch upon - Trenton continues to be tone deaf. - Interview with Jesse O. Kurtz, Atlantic City Councilman - Interview with Ryan McDonald, NJ1st Creator Please note: Any opinions expressed on ""Real Talk With Fernando Uribe"" do not represent #EyesOnNJ News.",https://www.facebook.com/312135742822752/posts/2769120673305192,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4272.0,5332.0,2020-10-12 18:59:40 EDT,2020-10-12,18:59:40,Live Video Complete,342,7,14,319,2,0,0,0,0,0,owned,Yes,1266,4211,0,00:52:14,https://www.facebook.com/312135742822752/posts/2769120673305192,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F2769120673305192%2F,,Real Talk With Fernando Uribe Episode 19,,,,,
"NEW JERSEY - Political Commentator Fernando Uribe joins #EyesOnNJ at 7PM with a new show called ""Real Talk With Fernando Uribe."" Fernando will touch upon: - Top 10 Things that Frighten Liberals - Interview with Katie Cericola, Host of Millennial Minute About Fernando Uribe A proud educator, political commentator and philanthropist, Dr. #KatieCericola #MillennialMinute #NewJerseyPolitics #RealTalk",https://www.facebook.com/312135742822752/posts/666371984065791,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4646.0,5760.0,2020-10-26 18:26:55 EDT,2020-10-26,18:26:55,Link,3,1,0,2,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/666371984065791,,,https://www.eyesonnj.org/real-talk-with-fernando-uribe-episode-21/,,Real Talk With Fernando Uribe Episode 21,,,,,
HOBOKEN - The Pulse With Peter B joins the #EyesOnNJ Network. On this episode of the Pulse we visit fine Italian eatery Il Tavolo di Palmisano to talk with co-owner Frank and sample the delicious cuisine. #IlTavolodiPalmisano #JohnEdmundsIV #JoshuaSotomayorEinstein #PeterBiancamano,https://www.facebook.com/312135742822752/posts/669628930406763,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4646.0,5760.0,2020-10-30 22:45:06 EDT,2020-10-30,22:45:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/669628930406763,,,https://www.eyesonnj.org/the-pulse-with-peter-b-episode-91/,,The Pulse With Peter B: Episode 91,,,,,
"NEW JERSEY - Political Commentator Fernando Uribe joins #EyesOnNJ at 7PM with a new show called ""Real Talk With Fernando Uribe."" Fernando will touch upon: Calm down, your womb will live. Interview with Jeanette Hoffman, Public Affairs Consultant Interview with Billy Prempeh, NJ-09 Candidate About Fernando Uribe A proud educator, political commentator and philanthropist, Dr. #BillyPrempeh #JeanetteHoffman #NewJerseyPolitics #RealTalk",https://www.facebook.com/312135742822752/posts/661073931262263,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4646.0,5760.0,2020-10-19 18:36:23 EDT,2020-10-19,18:36:23,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/661073931262263,,,https://www.eyesonnj.org/real-talk-with-fernando-uribe-episode-20/,,Real Talk With Fernando Uribe Episode 19,,,,,
Mount Olive Mayor Rob Greenbaum issues a statement regarding motorcade planned for Saturday.,https://www.facebook.com/312135742822752/posts/669358400433816,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4503.0,5591.0,2020-10-30 14:40:19 EDT,2020-10-30,14:40:19,Photo,4,0,0,0,0,0,4,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/669358400433816,,,,,Mayor  Rob Greenbaum,,,,,
"EAST HANOVER - People of all ages came out “To Save the Animals at Mt. Pleasant Animal Shelter” protest on Saturday, September 19. Article by Frank Cahill of Morris Focus: The message was very clear: “Save the Animals – Stop Animal Abuse, “Stop the Abuse,” “Honk to end Abuse,” “Animals denied Medicines and Vaccines,” “Animal Welfare Over Profit,” “Save the Animals at Mt.",https://www.facebook.com/312135742822752/posts/654352525267737,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4255.0,5314.0,2020-10-10 20:44:35 EDT,2020-10-10,20:44:35,Link,6,6,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/654352525267737,,,https://www.eyesonnj.org/protesters-demand-shelter-director-fired/,,Protesters Demand Shelter Director Fired,,,,,
"NEW JERSEY - Imani Oakley, Esq. former Legislative Director of NJ Working Families, joins #EyesOnNJ to host her 15th episode of ""Upfront Now!"" today at 5:00PM. Imani will touch upon Discussing I.C.E. (Immigration & Customs Enforcement) Interview with Ayesha Mughal, Co-Chair of Central Jersey DSA",https://www.facebook.com/312135742822752/posts/655654931804163,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4272.0,5332.0,2020-10-12 16:48:56 EDT,2020-10-12,16:48:56,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/655654931804163,,,https://www.eyesonnj.org/upfront-now-with-imani-oakley-i-c-e/,,Upfront Now! With Imani Oakley - I.C.E.,,,,,
"Upfront NOW! With Imani Oakley Episode 16: Marijuana Legalization News Commentator, Imani Oakley joins the #EyesOnNJ Network with her new show ""Upfront Now!"" Imani will touch upon - Discussing Marijuana Legalization - Interview with Leo Bridgewater, Former Army Specialist Please note: Any opinions expressed on ""Upfront Now!"" do not represent #EyesOnNJ News.",https://www.facebook.com/312135742822752/posts/1568345670039122,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4389.0,5448.0,2020-10-19 17:00:17 EDT,2020-10-19,17:00:17,Live Video Complete,31,1,6,23,1,0,0,0,0,0,owned,Yes,101,486,0,00:26:02,https://www.facebook.com/312135742822752/posts/1568345670039122,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F1568345670039122%2F,,Upfront NOW! With Imani Oakley Episode 16: Marijuana Legalization,,,,,
"AUGUSTA - Over 1,000 participants attended the ""Yuge"" Rally at Skylands Stadium Wednesday. Eyes was invited to attend the ""Largest Grassroots Presidential Election Rally Planned to Date"" at Skylands Stadium, home to the Sussex County Miners. Last week, Peter Biancamano attended the 5,000+ Jack-O-Lantern drive thru on his episode of The Pulse.",https://www.facebook.com/312135742822752/posts/660433117993011,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4389.0,5448.0,2020-10-18 22:14:01 EDT,2020-10-18,22:14:01,Link,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/660433117993011,,,https://www.eyesonnj.org/over-1000-attend-peaceful-rally/,,"Over 1,000 Attend Peaceful Rally",,,,,
"NEW JERSEY - Imani Oakley, Esq. former Legislative Director of NJ Working Families, joins #EyesOnNJ to host her 16th episode of ""Upfront Now!"" today at 5:00PM. Imani will touch upon - Discussing Legislative Redistricting - Interview with Dr. Patricia Campos-Medina, Activista Rise Up Dr. Patricia Campos-Medina, Activista Rise Up Dr. #ImaniOakley #LeoBridgewater #UpfrontNow",https://www.facebook.com/312135742822752/posts/666314874071502,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4646.0,5760.0,2020-10-26 16:48:24 EDT,2020-10-26,16:48:24,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/666314874071502,,,https://www.eyesonnj.org/upfront-now-with-imani-oakley-legislative-redistricting/,,Upfront Now! With Imani Oakley - Legislative Redistricting,,,,,
"PASSAIC COUNTY - Tonight at 8pm, Billy Prempeh, candidate for NJ-09 CD, explains his dealings with the fake news industry and his efforts to clean up his district. About Billy Prempeh ""My name is William “Billy” Prempeh and I’ve decided to step up for the people of the 9th congressional district of our great state of New Jersey!""",https://www.facebook.com/312135742822752/posts/652223338813989,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4184.0,5239.0,2020-10-07 16:00:45 EDT,2020-10-07,16:00:45,Link,6,3,2,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/652223338813989,,,https://www.eyesonnj.org/eyesonnj-09-congressional-district-candidate-billy-prempeh/,,#EyesOnNJ-09 Congressional District Candidate Billy Prempeh,,,,,
"Protesters in Morris County, NJ are calling for the resignation of the executive director of the Mt. Pleasant Animal Shelter after fosters, volunteers and former employees have made complaints to the SAVE THE ANIMALS AT MT. PLEASANT ANIMAL SHELTER group. Two protests in September raised awarness with attendees from all walks of life garnered press coverage from Frank L Cahill of Morris Focus and has netted over 13,000 signatures on the group's change.org petition. Video by John Edmunds IV VO by Rachel T. Appleton 2020 Edmunds Productions www.EyesOnNJ.org:=:https://www.eyesonnj.org/",https://www.facebook.com/312135742822752/posts/654334538602869,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4190.0,5250.0,2020-10-10 19:56:16 EDT,2020-10-10,19:56:16,Native Video,55,9,1,45,0,0,0,0,0,0,owned,Yes,524,4259,0,00:04:02,https://www.facebook.com/312135742822752/posts/654334538602869,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F708622009727395%2F,,Protesters Demand Shelter Director Fired,,,,,
Tonight is an infamous night for joyful youngsters and fearful homeowners. What term do you regard tonight as? Let us know!,https://www.facebook.com/312135742822752/posts/669486900420966,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4503.0,5591.0,2020-10-30 18:15:19 EDT,2020-10-30,18:15:19,Photo,7,1,6,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312135742822752/posts/669486900420966,,,,,,,,,,
LIVE: “Ridin’ For Biden” motorcade in Mt Olive NJ LIVE: “Ridin’ For Biden” motorcade in Mt Olive NJ A caravan has been organized at Turkey Brook Park for supporters of Democratic Candidate Joe Biden. Live pictures provided by John Edmunds IV of #EyesOnNJ News 2020 Edmunds Productions www.EyesOnNJ.org:=:https://www.eyesonnj.org/,https://www.facebook.com/312135742822752/posts/641663276503160,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4521.0,5611.0,2020-10-31 11:40:00 EDT,2020-10-31,11:40:00,Live Video Complete,122,9,75,10,2,0,26,0,0,0,owned,Yes,667,3398,0,00:28:11,https://www.facebook.com/312135742822752/posts/641663276503160,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F641663276503160%2F,,LIVE: “Ridin’ For Biden” motorcade in Mt Olive NJ,,,,,
"Eyes attended the “Drive for 45” motorcade on Sunday, October 25, 2020. The group met at Turkey Brook Park at 4:00PM for speeches, prayer & song before departing on a rolling rally through the streets of Mount Olive, NJ. Gregory Lucas, a singer, delivered a moving presentation of th national anthem. Veteran and Flanders resident, Rafael Ruggiero, prayed for his country and his president. The Young Patriots leaded the pledge of allegiance for the crowd. Mount Olive councilman, Alex Roman, expressed his concerns for the former president and black lives matter. Shortly before 5:00PM, Mount Olive Township Police led the motorcade departing Turkey Brook Park. Two large decommissioned military trucks joined the parade of cars, trucks, motorcycles, vans, convertibles, SUVs, crossovers, coupes & small busses. A gentleman in a mid-2000s Ford Explorer bellowed “fake news” coupled with an odd glare to John Edmunds IV of #EyesOnNJ News. Event organizers, Mt. Olive Patriots, asked attendees to bring one-canned good per vehicle for the Mount Olive Food Pantry. Eyes caught up with Sue Morse, director of the Mount Olive Food Pantry, who expressed thanks towards the Trump Rally attendees and advised that the pantry is open to anyone who worships, works, or lives in Mount Olive. The pantry is located at Located at: Christ Episcopal church 369 Sandshore Rd. Budd Lake, NJ 07828 Video by John Edmunds IV Want to reach out? Have a story? Got a tip? Tweet us @EyesOnNJ and use hashtag #EyesOnNJ - Connect with us - Facebook: www.Facebook.com/EyesOnNJ:=:https://www.Facebook.com/login/?next=https%3A%2F%2Fwww.Facebook.com%2FEyesOnNJ Instagram: https://www.instagram.com/eyesonnj:=:https://www.instagram.com/accounts/login/ LinkedIn: https://www.linkedin.com/company/eyes... Twitter: https://twitter.com/EyesOnNJ #EyesOnNJ News is made possible by www.EdmundsProductions.com:=:https://edmundsproductions.com/",https://www.facebook.com/312135742822752/posts/665734887462834,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4449.0,5518.0,2020-10-25 21:59:57 EDT,2020-10-25,21:59:57,Native Video,203,45,47,92,15,0,2,0,1,1,owned,Yes,1634,10283,0,00:03:57,https://www.facebook.com/312135742822752/posts/665734887462834,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F1224676974569134%2F,,Over 100 Cars Join North Jersey Motorcade,,,,,
"#EyesOnNJ News Chat with Billy Prempeh - What is Fake News? PASSAIC COUNTY – Tonight at 8pm, Billy Prempeh, candidate for NJ-09 CD, explains his dealings with the fake news industry and his efforts to clean up his district. 2020 @Edmunds Productions 2020 Oculr Media www.EyesOnNJ.org:=:https://www.eyesonnj.org/",https://www.facebook.com/312135742822752/posts/356000442420314,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4184.0,5239.0,2020-10-07 20:03:21 EDT,2020-10-07,20:03:21,Live Video Complete,39,5,1,33,0,0,0,0,0,0,owned,Yes,215,1619,0,00:36:06,https://www.facebook.com/312135742822752/posts/356000442420314,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F356000442420314%2F,,#EyesOnNJ News Chat with Billy Prempeh - What is Fake News?,,,,,
"Real Talk With Fernando Uribe Episode 21 Political Commentator, Fernando Uribe joins the #EyesOnNJ Network with his new show ""Real Talk with Fernando Uribe"" Fernando will touch upon - Top 10 Things that Frighten Liberals - Interview with Katie Cericola, Host of Millennial Minute Please note: Any opinions expressed on ""Real Talk With Fernando Uribe"" do not represent #EyesOnNJ News.",https://www.facebook.com/312135742822752/posts/769235053636647,Eyes On NJ News,EyesOnNJ,312135742822752,NEWS_PERSONALITY,US,#EyesOnNJ News serves all 21 counties of New Jersey to shed light on topics and stories that other publications may shy away from covering.,2019-03-08 05:17:01,4449.0,5518.0,2020-10-26 18:59:20 EDT,2020-10-26,18:59:20,Live Video Complete,343,6,3,333,1,0,0,0,0,0,owned,Yes,1815,4152,0,00:45:50,https://www.facebook.com/312135742822752/posts/769235053636647,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FEyesOnNJ%2Fvideos%2F769235053636647%2F,,Real Talk With Fernando Uribe Episode 21,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB moving to Nashville to live out my childhood dream of becoming a country singer.. Always the best time visiting Nashville and going honky tonkin!,https://www.facebook.com/312649082547708/posts/1368110337001572,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2953.0,3360.0,2022-06-13 13:02:36 EDT,2022-06-13,13:02:36,Native Video,135,105,7,1,17,2,1,1,0,1,owned,Yes,2322,2325,0,00:00:15,https://www.facebook.com/312649082547708/posts/1368110337001572,,,,,,,,,,0
"Happy Father’s Day to the best dad out there!! Thank you for always supporting me and pushing me to chase my dreams. You are the goofiest, kindest, hardworking dad out there. Sending you all the love on your special day 💗",https://www.facebook.com/312649082547708/posts/1372666699879269,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2953.0,3368.0,2022-06-19 21:23:11 EDT,2022-06-19,21:23:11,Photo,242,202,11,2,26,0,0,0,0,1,,-,0,0,0,,https://www.facebook.com/312649082547708/posts/1372666699879269,,,,,,,,,,
Father's Day is just a few days away. Do you have a special gift picked out for the dad in your life? Charlie O'Hara with Sioux Falls Dads is joining us on today's show with some unique gift ideas that are sure to make dad feel special on his day.,https://www.facebook.com/312649082547708/posts/1370269943452278,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2951.0,3363.0,2022-06-16 13:41:16 EDT,2022-06-16,13:41:16,Photo,37,29,1,2,4,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/312649082547708/posts/1370269943452278,,,,KELOLAND TuMO |KEEP ALL MY DAD JOKES DAD-A-BASE DADDYSAURUS REX,,,,,,
"I just absolutely adore this woman. Katie Wilson, owner of The Mason Jar Boutique, is such a boss babe! Her boutique is in Dells, SD but reaches far beyond online bringing fashion to women all over. We’re sitting down Across The Table with Katie at Wine Time on Main at 2PM on today’s show. Tune in to get to know more about her. 🍷",https://www.facebook.com/312649082547708/posts/973469359799007,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2106.0,2190.0,2020-10-13 12:19:57 EDT,2020-10-13,12:19:57,Photo,64,48,2,3,11,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312649082547708/posts/973469359799007,,,,,,,,,,
"I am speechless. I don't even know what to say. Family means everything to me and this was the best birthday surprise I could have ever asked for. It's been a tough year and I haven't been able to see some of them for quite some time. Our associate producer went above and beyond to make this happen in less than a day and I can't thank him enough. Cheers to 26, I can already tell it's going to be a good one. ❤️",https://www.facebook.com/312649082547708/posts/985280228617920,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2123.0,2208.0,2020-10-27 15:59:59 EDT,2020-10-27,15:59:59,Native Video,186,91,20,5,68,0,0,0,0,2,owned,Yes,2303,4401,0,00:03:02,https://www.facebook.com/312649082547708/posts/985280228617920,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FKELOBrittany%2Fvideos%2F694076988178324%2F,,Birthday surprise,,,,,
"This cracked doll look by Angelique, owner of Platinum Imagination Hair and Makeup, is incredible!! My favorite part about dressing up for Halloween is all the fun makeup looks you can do. She's joining us on the show today to share some tips for creating a masterpiece from using just the items in our makeup bag. Tune in at 2PM for details!",https://www.facebook.com/312649082547708/posts/981082582371018,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2121.0,2207.0,2020-10-22 13:08:46 EDT,2020-10-22,13:08:46,Photo,26,14,3,3,4,2,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312649082547708/posts/981082582371018,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FKELOBrittany%2Fphotos%2Fa.315403985605551%2F981082465704363%2F%3Ftype%3D3,,,,,,,
Don’t forget to stop by the KELOLAND Living Arts and Crafts show today and tomorrow at the Ramkota Exhibit hall! Tickets are $5 at the door and free for children 12 & under. Don’t forget your mask!,https://www.facebook.com/312649082547708/posts/2708567509356473,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2113.0,2197.0,2020-10-16 11:39:29 EDT,2020-10-16,11:39:29,Live Video Complete,74,40,17,1,15,0,1,0,0,0,owned,Yes,810,821,0,00:02:09,https://www.facebook.com/312649082547708/posts/2708567509356473,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FKELOBrittany%2Fvideos%2F2708567509356473%2F,,,,,,,
I’m just thankful I kept my sweats on under my costume! They got us so good 😂 Keloland Living Ashley Thompson how are we going to get them back for this?,https://www.facebook.com/312649082547708/posts/987771998368743,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2133.0,2218.0,2020-10-30 15:20:09 EDT,2020-10-30,15:20:09,Native Video,106,24,12,6,4,0,60,0,0,0,owned,Yes,1264,2851,0,00:00:11,https://www.facebook.com/312649082547708/posts/987771998368743,,,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FKELOBrittany%2Fvideos%2F856584551820433%2F,,Halloween scare,,,,,
"Dating in the modern age is wild. Ghosting and not wanting something serious/commitment issues are just two of the factors that can make it difficult. Lisa Thruston is a Mindset Coach and is the owner of Authentic Victories. She stopped by to share some of her personal experiences with dating and some advice to those trying to navigate their way. If you missed it on today's show, click the link below.",https://www.facebook.com/312649082547708/posts/1374557009690238,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2955.0,3370.0,2022-06-22 16:35:01 EDT,2022-06-22,16:35:01,Photo,61,49,3,1,8,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312649082547708/posts/1374557009690238,,,,,,,,,,
"We live in a society where fad diets are constantly promoted but can these do more harm than good to our health? 605 Dietitian, LLC joined us today to talk about two we've been seeing a lot lately: keto & intermittent fasting.",https://www.facebook.com/312649082547708/posts/969955530150390,Keloland Living Brittany Kaye,KELOBrittany,312649082547708,NEWS_PERSONALITY,US,"Brittany Kaye is co-host of KELOLAND Living, a daily, one-hour lifestyle show on KELOLAND TV. ",2017-11-15 18:02:20,2103.0,2187.0,2020-10-08 17:27:18 EDT,2020-10-08,17:27:18,Link,23,17,2,1,3,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/312649082547708/posts/969955530150390,,,,,Dangers of fad diets,,,,,
